raw_name,canonical_name,entity_type,source_url,matched,startup_name
instant-ngp,,PRODUCT,https://github.com/NVlabs/instant-ngp,False,NVlabs
tensor2tensor,,PRODUCT,https://github.com/tensorflow/tensor2tensor,False,tensorflow
ML-YouTube-Courses,,PRODUCT,https://github.com/dair-ai/ML-YouTube-Courses,False,dair-ai
argo-workflows,,PRODUCT,https://github.com/argoproj/argo-workflows,False,argoproj
leedl-tutorial,,PRODUCT,https://github.com/datawhalechina/leedl-tutorial,False,datawhalechina
Awesome-pytorch-list,,PRODUCT,https://github.com/bharathgs/Awesome-pytorch-list,False,bharathgs
LaTeX-OCR,,PRODUCT,https://github.com/lukas-blecher/LaTeX-OCR,False,lukas-blecher
Screenshot-to-code,,PRODUCT,https://github.com/emilwallner/Screenshot-to-code,False,emilwallner
gensim,,PRODUCT,https://github.com/piskvorky/gensim,False,piskvorky
memvid,,PRODUCT,https://github.com/memvid/memvid,False,memvid
numpy-ml,,PRODUCT,https://github.com/ddbourgin/numpy-ml,False,ddbourgin
awesome-kubernetes,,PRODUCT,https://github.com/ramitsurana/awesome-kubernetes,False,ramitsurana
MNN,,PRODUCT,https://github.com/alibaba/MNN,False,alibaba
lectures,,PRODUCT,https://github.com/oxford-cs-deepnlp-2017/lectures,False,oxford-cs-deepnlp-2017
dvc,,PRODUCT,https://github.com/treeverse/dvc,False,treeverse
kubeflow,,PRODUCT,https://github.com/kubeflow/kubeflow,False,kubeflow
burn,,PRODUCT,https://github.com/tracel-ai/burn,False,tracel-ai
unstructured,,PRODUCT,https://github.com/Unstructured-IO/unstructured,False,Unstructured-IO
pwc,,PRODUCT,https://github.com/zziz/pwc,False,zziz
albumentations,,PRODUCT,https://github.com/albumentations-team/albumentations,False,albumentations-team
ggml,,PRODUCT,https://github.com/ggml-org/ggml,False,ggml-org
Qix,,PRODUCT,https://github.com/ty4z2008/Qix,False,ty4z2008
mlops-zoomcamp,,PRODUCT,https://github.com/DataTalksClub/mlops-zoomcamp,False,DataTalksClub
Virgilio,,PRODUCT,https://github.com/virgili0/Virgilio,False,virgili0
Auto-claude-code-research-in-sleep,,PRODUCT,https://github.com/wanshuiyin/Auto-claude-code-research-in-sleep,False,wanshuiyin
imgaug,,PRODUCT,https://github.com/aleju/imgaug,False,aleju
nltk,,PRODUCT,https://github.com/nltk/nltk,False,nltk
the-gan-zoo,,PRODUCT,https://github.com/hindupuravinash/the-gan-zoo,False,hindupuravinash
horovod,,PRODUCT,https://github.com/horovod/horovod,False,horovod
optuna,,PRODUCT,https://github.com/optuna/optuna,False,optuna
ChatterBot,,PRODUCT,https://github.com/gunthercox/ChatterBot,False,gunthercox
dlib,,PRODUCT,https://github.com/davisking/dlib,False,davisking
flair,,PRODUCT,https://github.com/flairNLP/flair,False,flairNLP
nni,,PRODUCT,https://github.com/microsoft/nni,False,microsoft
transferlearning,,PRODUCT,https://github.com/jindongwang/transferlearning,False,jindongwang
mit-deep-learning-book-pdf,,PRODUCT,https://github.com/janishar/mit-deep-learning-book-pdf,False,janishar
awesome-mlops,,PRODUCT,https://github.com/visenger/awesome-mlops,False,visenger
awesome-aws,,PRODUCT,https://github.com/donnemartin/awesome-aws,False,donnemartin
machine-learning-zoomcamp,,PRODUCT,https://github.com/DataTalksClub/machine-learning-zoomcamp,False,DataTalksClub
Open3D,,PRODUCT,https://github.com/isl-org/Open3D,False,isl-org
stable-baselines3,,PRODUCT,https://github.com/DLR-RM/stable-baselines3,False,DLR-RM
fg-data-profiling,,PRODUCT,https://github.com/Data-Centric-AI-Community/fg-data-profiling,False,Data-Centric-AI-Community
tvm,,PRODUCT,https://github.com/apache/tvm,False,apache
nmap,,PRODUCT,https://github.com/nmap/nmap,False,nmap
Halfrost-Field,,PRODUCT,https://github.com/halfrost/Halfrost-Field,False,halfrost
AI-Papers-of-the-Week,,PRODUCT,https://github.com/dair-ai/AI-Papers-of-the-Week,False,dair-ai
tutorials,,PRODUCT,https://github.com/MorvanZhou/tutorials,False,MorvanZhou
pytorch-grad-cam,,PRODUCT,https://github.com/jacobgil/pytorch-grad-cam,False,jacobgil
deep-learning-drizzle,,PRODUCT,https://github.com/kmario23/deep-learning-drizzle,False,kmario23
fashion-mnist,,PRODUCT,https://github.com/zalandoresearch/fashion-mnist,False,zalandoresearch
machine-learning-interview,,PRODUCT,https://github.com/khangich/machine-learning-interview,False,khangich
python-machine-learning-book,,PRODUCT,https://github.com/rasbt/python-machine-learning-book,False,rasbt
nsfw_data_scraper,,PRODUCT,https://github.com/alex000kim/nsfw_data_scraper,False,alex000kim
speech-to-speech,,PRODUCT,https://github.com/huggingface/speech-to-speech,False,huggingface
CVPR2024-Paper-Code-Interpretation,,PRODUCT,https://github.com/extreme-assistant/CVPR2024-Paper-Code-Interpretation,False,extreme-assistant
GPU-Puzzles,,PRODUCT,https://github.com/srush/GPU-Puzzles,False,srush
nerfstudio,,PRODUCT,https://github.com/nerfstudio-project/nerfstudio,False,nerfstudio-project
ludwig,,PRODUCT,https://github.com/ludwig-ai/ludwig,False,ludwig-ai
cleanlab,,PRODUCT,https://github.com/cleanlab/cleanlab,False,cleanlab
wandb,Weights & Biases,PRODUCT,https://github.com/wandb/wandb,True,wandb
MLAlgorithms,,PRODUCT,https://github.com/rushter/MLAlgorithms,False,rushter
turicreate,,PRODUCT,https://github.com/apple/turicreate,False,apple
amazon-sagemaker-examples,,PRODUCT,https://github.com/aws/amazon-sagemaker-examples,False,aws
numerical-linear-algebra,,PRODUCT,https://github.com/fastai/numerical-linear-algebra,False,fastai
kedro,,PRODUCT,https://github.com/kedro-org/kedro,False,kedro-org
server,,PRODUCT,https://github.com/triton-inference-server/server,False,triton-inference-server
doccano,,PRODUCT,https://github.com/doccano/doccano,False,doccano
mlcourse.ai,,PRODUCT,https://github.com/Yorko/mlcourse.ai,False,Yorko
autogluon,,PRODUCT,https://github.com/autogluon/autogluon,False,autogluon
skypilot,,PRODUCT,https://github.com/skypilot-org/skypilot,False,skypilot-org
petals,,PRODUCT,https://github.com/bigscience-workshop/petals,False,bigscience-workshop
caire,,PRODUCT,https://github.com/esimov/caire,False,esimov
langflow,,PRODUCT,https://github.com/langflow-ai/langflow,False,langflow-ai
langchain,LangChain,PRODUCT,https://github.com/langchain-ai/langchain,True,langchain-ai
generative-ai-for-beginners,,PRODUCT,https://github.com/microsoft/generative-ai-for-beginners,False,microsoft
Prompt-Engineering-Guide,,PRODUCT,https://github.com/dair-ai/Prompt-Engineering-Guide,False,dair-ai
ai-agents-for-beginners,,PRODUCT,https://github.com/microsoft/ai-agents-for-beginners,False,microsoft
system_prompts_leaks,,PRODUCT,https://github.com/asgeirtj/system_prompts_leaks,False,asgeirtj
langgraph,,PRODUCT,https://github.com/langchain-ai/langgraph,False,langchain-ai
airllm,,PRODUCT,https://github.com/lyogavin/airllm,False,lyogavin
awesome-generative-ai-guide,,PRODUCT,https://github.com/aishwaryanr/awesome-generative-ai-guide,False,aishwaryanr
Open-Generative-AI,,PRODUCT,https://github.com/Anil-matcha/Open-Generative-AI,False,Anil-matcha
haystack,,PRODUCT,https://github.com/deepset-ai/haystack,False,deepset-ai
blender-mcp,,PRODUCT,https://github.com/ahujasid/blender-mcp,False,ahujasid
A2A,,PRODUCT,https://github.com/a2aproject/A2A,False,a2aproject
openui,,PRODUCT,https://github.com/wandb/openui,False,wandb
coze-studio,,PRODUCT,https://github.com/coze-dev/coze-studio,False,coze-dev
agents-towards-production,,PRODUCT,https://github.com/NirDiamant/agents-towards-production,False,NirDiamant
WeKnora,,PRODUCT,https://github.com/Tencent/WeKnora,False,Tencent
Speech,,PRODUCT,https://github.com/NVIDIA-NeMo/Speech,False,NVIDIA-NeMo
generative-ai,,PRODUCT,https://github.com/GoogleCloudPlatform/generative-ai,False,GoogleCloudPlatform
rowboat,,PRODUCT,https://github.com/rowboatlabs/rowboat,False,rowboatlabs
WrenAI,,PRODUCT,https://github.com/Canner/WrenAI,False,Canner
ChatALL,,PRODUCT,https://github.com/ai-shifu/ChatALL,False,ai-shifu
outlines,,PRODUCT,https://github.com/dottxt-ai/outlines,False,dottxt-ai
Toonflow-app,,PRODUCT,https://github.com/HBAI-Ltd/Toonflow-app,False,HBAI-Ltd
waoowaoo,,PRODUCT,https://github.com/waooAI/waoowaoo,False,waooAI
RemoveWindowsAI,,PRODUCT,https://github.com/zoicware/RemoveWindowsAI,False,zoicware
gateway,,PRODUCT,https://github.com/Portkey-AI/gateway,False,Portkey-AI
llm-engineer-toolkit,,PRODUCT,https://github.com/KalyanKS-NLP/llm-engineer-toolkit,False,KalyanKS-NLP
openvino,,PRODUCT,https://github.com/openvinotoolkit/openvino,False,openvinotoolkit
krita-ai-diffusion,,PRODUCT,https://github.com/Acly/krita-ai-diffusion,False,Acly
metaflow,,PRODUCT,https://github.com/Netflix/metaflow,False,Netflix
LTX-2,,PRODUCT,https://github.com/Lightricks/LTX-2,False,Lightricks
inkos,,PRODUCT,https://github.com/Narcooo/inkos,False,Narcooo
morphic,,PRODUCT,https://github.com/miurla/morphic,False,miurla
BentoML,,PRODUCT,https://github.com/bentoml/BentoML,False,bentoml
VAR,,PRODUCT,https://github.com/FoundationVision/VAR,False,FoundationVision
ChatGPT-Shortcut,,PRODUCT,https://github.com/rockbenben/ChatGPT-Shortcut,False,rockbenben
transformer-explainer,,PRODUCT,https://github.com/poloclub/transformer-explainer,False,poloclub
html-anything,,PRODUCT,https://github.com/nexu-io/html-anything,False,nexu-io
evidently,,PRODUCT,https://github.com/evidentlyai/evidently,False,evidentlyai
Prompt_Engineering,,PRODUCT,https://github.com/NirDiamant/Prompt_Engineering,False,NirDiamant
agent-squad,,PRODUCT,https://github.com/2FastLabs/agent-squad,False,2FastLabs
mmagic,,PRODUCT,https://github.com/open-mmlab/mmagic,False,open-mmlab
openllmetry,,PRODUCT,https://github.com/traceloop/openllmetry,False,traceloop
bifrost,,PRODUCT,https://github.com/maximhq/bifrost,False,maximhq
unstract,,PRODUCT,https://github.com/Zipstack/unstract,False,Zipstack
plano,,PRODUCT,https://github.com/katanemo/plano,False,katanemo
cursor-talk-to-figma-mcp,,PRODUCT,https://github.com/grab/cursor-talk-to-figma-mcp,False,grab
Guardrails,,PRODUCT,https://github.com/NVIDIA-NeMo/Guardrails,False,NVIDIA-NeMo
learning,,PRODUCT,https://github.com/amitness/learning,False,amitness
harness-sdk,,PRODUCT,https://github.com/strands-agents/harness-sdk,False,strands-agents
AppAgent,,PRODUCT,https://github.com/TencentQQGYLab/AppAgent,False,TencentQQGYLab
agent-starter-pack,,PRODUCT,https://github.com/GoogleCloudPlatform/agent-starter-pack,False,GoogleCloudPlatform
learn-ai-engineering,,PRODUCT,https://github.com/ashishps1/learn-ai-engineering,False,ashishps1
agents-cli,,PRODUCT,https://github.com/google/agents-cli,False,google
TaskingAI,,PRODUCT,https://github.com/TaskingAI/TaskingAI,False,TaskingAI
ai-data-science-team,,PRODUCT,https://github.com/business-science/ai-data-science-team,False,business-science
h2o-llmstudio,,PRODUCT,https://github.com/h2oai/h2o-llmstudio,False,h2oai
Decepticon,,PRODUCT,https://github.com/PurpleAILAB/Decepticon,False,PurpleAILAB
remove-ai-watermarks,,PRODUCT,https://github.com/wiltodelta/remove-ai-watermarks,False,wiltodelta
koog,,PRODUCT,https://github.com/JetBrains/koog,False,JetBrains
cognita,,PRODUCT,https://github.com/truefoundry/cognita,False,truefoundry
llm-twin-course,,PRODUCT,https://github.com/decodingai-magazine/llm-twin-course,False,decodingai-magazine
mcp-context-forge,,PRODUCT,https://github.com/IBM/mcp-context-forge,False,IBM
PyRIT,,PRODUCT,https://github.com/microsoft/PyRIT,False,microsoft
embabel-agent,,PRODUCT,https://github.com/embabel/embabel-agent,False,embabel
AdalFlow,,PRODUCT,https://github.com/SylphAI-Inc/AdalFlow,False,SylphAI-Inc
ai-for-grant-writing,,PRODUCT,https://github.com/eseckel/ai-for-grant-writing,False,eseckel
Generative-Media-Skills,,PRODUCT,https://github.com/SamurAIGPT/Generative-Media-Skills,False,SamurAIGPT
agentic-rag-for-dummies,,PRODUCT,https://github.com/GiovanniPasq/agentic-rag-for-dummies,False,GiovanniPasq
dramaclaw,,PRODUCT,https://github.com/dramaclaw/dramaclaw,False,dramaclaw
SDV,,PRODUCT,https://github.com/sdv-dev/SDV,False,sdv-dev
awesome-generative-ai,,PRODUCT,https://github.com/filipecalegario/awesome-generative-ai,False,filipecalegario
hands-on-llms,,PRODUCT,https://github.com/iusztinpaul/hands-on-llms,False,iusztinpaul
Gemini-API,,PRODUCT,https://github.com/HanaokaYuzu/Gemini-API,False,HanaokaYuzu
llm-wiki-agent,,PRODUCT,https://github.com/SamurAIGPT/llm-wiki-agent,False,SamurAIGPT
hallucination-leaderboard,,PRODUCT,https://github.com/vectara/hallucination-leaderboard,False,vectara
Maestro,,PRODUCT,https://github.com/RunMaestro/Maestro,False,RunMaestro
TTS-WebUI,,PRODUCT,https://github.com/rsxdalv/TTS-WebUI,False,rsxdalv
presentation-ai,,PRODUCT,https://github.com/allweonedev/presentation-ai,False,allweonedev
ai,,PRODUCT,https://github.com/TanStack/ai,False,TanStack
awesome-generative-ai-apps,,PRODUCT,https://github.com/Anil-matcha/awesome-generative-ai-apps,False,Anil-matcha
Hands-On-AI-Engineering,,PRODUCT,https://github.com/Sumanth077/Hands-On-AI-Engineering,False,Sumanth077
ableton-mcp,,PRODUCT,https://github.com/ahujasid/ableton-mcp,False,ahujasid
Stable-Diffusion,,PRODUCT,https://github.com/FurkanGozukara/Stable-Diffusion,False,FurkanGozukara
xTuring,,PRODUCT,https://github.com/stochasticai/xTuring,False,stochasticai
generative-ai,,PRODUCT,https://github.com/genieincodebottle/generative-ai,False,genieincodebottle
asl-ml-immersion,,PRODUCT,https://github.com/GoogleCloudPlatform/asl-ml-immersion,False,GoogleCloudPlatform
YTPro,,PRODUCT,https://github.com/prateek-chaubey/YTPro,False,prateek-chaubey
Cradle,,PRODUCT,https://github.com/BAAI-Agents/Cradle,False,BAAI-Agents
burr,,PRODUCT,https://github.com/apache/burr,False,apache
CodeMachine-CLI,,PRODUCT,https://github.com/moazbuilds/CodeMachine-CLI,False,moazbuilds
synthetic-data-generator,,PRODUCT,https://github.com/hitsz-ids/synthetic-data-generator,False,hitsz-ids
alan-sdk-web,,PRODUCT,https://github.com/alan-ai/alan-sdk-web,False,alan-ai
instill-core,,PRODUCT,https://github.com/instill-ai/instill-core,False,instill-ai
LLMStack,,PRODUCT,https://github.com/trypromptly/LLMStack,False,trypromptly
MeshAnything,,PRODUCT,https://github.com/buaacyw/MeshAnything,False,buaacyw
awesome-llm-powered-agent,,PRODUCT,https://github.com/hyp1231/awesome-llm-powered-agent,False,hyp1231
YiVal,,PRODUCT,https://github.com/YiVal/YiVal,False,YiVal
genai-processors,,PRODUCT,https://github.com/google-gemini/genai-processors,False,google-gemini
a2a-python,,PRODUCT,https://github.com/a2aproject/a2a-python,False,a2aproject
WorldGen,,PRODUCT,https://github.com/ZiYang-xie/WorldGen,False,ZiYang-xie
langchain-kr,,PRODUCT,https://github.com/teddylee777/langchain-kr,False,teddylee777
contextgem,,PRODUCT,https://github.com/shcherbak-ai/contextgem,False,shcherbak-ai
ComfyUI_frontend,,PRODUCT,https://github.com/Comfy-Org/ComfyUI_frontend,False,Comfy-Org
pixel2motion,,PRODUCT,https://github.com/nolangz/pixel2motion,False,nolangz
ai-creator-academy,,PRODUCT,https://github.com/Anil-matcha/ai-creator-academy,False,Anil-matcha
LTX-Desktop,,PRODUCT,https://github.com/Lightricks/LTX-Desktop,False,Lightricks
guardian-cli,,PRODUCT,https://github.com/zakirkun/guardian-cli,False,zakirkun
video-search-and-summarization,,PRODUCT,https://github.com/NVIDIA-AI-Blueprints/video-search-and-summarization,False,NVIDIA-AI-Blueprints
mellea,,PRODUCT,https://github.com/generative-computing/mellea,False,generative-computing
mattergen,,PRODUCT,https://github.com/microsoft/mattergen,False,microsoft
fastRAG,,PRODUCT,https://github.com/IntelLabs/fastRAG,False,IntelLabs
llm-ui,,PRODUCT,https://github.com/richardgill/llm-ui,False,richardgill
MiniOneRec,,PRODUCT,https://github.com/AkaliKong/MiniOneRec,False,AkaliKong
beta9,,PRODUCT,https://github.com/beam-cloud/beta9,False,beam-cloud
agent,,PRODUCT,https://github.com/stakpak/agent,False,stakpak
a2a-samples,,PRODUCT,https://github.com/a2aproject/a2a-samples,False,a2aproject
LLPhant,,PRODUCT,https://github.com/LLPhant/LLPhant,False,LLPhant
LLMUnity,,PRODUCT,https://github.com/undreamai/LLMUnity,False,undreamai
BrickGPT,,PRODUCT,https://github.com/AvaLovelace1/BrickGPT,False,AvaLovelace1
awesome-generative-ai-data-scientist,,PRODUCT,https://github.com/business-science/awesome-generative-ai-data-scientist,False,business-science
coffee,,PRODUCT,https://github.com/Coframe/coffee,False,Coframe
amazon-bedrock-samples,,PRODUCT,https://github.com/aws-samples/amazon-bedrock-samples,False,aws-samples
git-lrc,,PRODUCT,https://github.com/HexmosTech/git-lrc,False,HexmosTech
GaussianEditor,,PRODUCT,https://github.com/buaacyw/GaussianEditor,False,buaacyw
awesome-japanese-llm,,PRODUCT,https://github.com/llm-jp/awesome-japanese-llm,False,llm-jp
awesome-ai-web-search,,PRODUCT,https://github.com/felladrin/awesome-ai-web-search,False,felladrin
rag-zero-to-hero-guide,,PRODUCT,https://github.com/KalyanKS-NLP/rag-zero-to-hero-guide,False,KalyanKS-NLP
generative-ai-use-cases,,PRODUCT,https://github.com/aws-samples/generative-ai-use-cases,False,aws-samples
cog-face-to-many,,PRODUCT,https://github.com/fofr/cog-face-to-many,False,fofr
Awesome-Agentic-Reasoning,,PRODUCT,https://github.com/weitianxin/Awesome-Agentic-Reasoning,False,weitianxin
Awesome-RAG,,PRODUCT,https://github.com/Danielskry/Awesome-RAG,False,Danielskry
vox-director,,PRODUCT,https://github.com/Alisa0808/vox-director,False,Alisa0808
LanPaint,,PRODUCT,https://github.com/scraed/LanPaint,False,scraed
intro_dgm,,PRODUCT,https://github.com/jmtomczak/intro_dgm,False,jmtomczak
bedrock-chat,,PRODUCT,https://github.com/aws-samples/bedrock-chat,False,aws-samples
kodus-ai,,PRODUCT,https://github.com/kodustech/kodus-ai,False,kodustech
commonly,,PRODUCT,https://github.com/Team-Commonly/commonly,False,Team-Commonly
EmbedAnything,,PRODUCT,https://github.com/StarlightSearch/EmbedAnything,False,StarlightSearch
WorldX,,PRODUCT,https://github.com/YGYOOO/WorldX,False,YGYOOO
Efficient-LLMs-Survey,,PRODUCT,https://github.com/AIoT-MLSys-Lab/Efficient-LLMs-Survey,False,AIoT-MLSys-Lab
generative-ai-with-javascript,,PRODUCT,https://github.com/microsoft/generative-ai-with-javascript,False,microsoft
WebAI2API,,PRODUCT,https://github.com/foxhui/WebAI2API,False,foxhui
prompty,,PRODUCT,https://github.com/microsoft/prompty,False,microsoft
attackgen,,PRODUCT,https://github.com/mrwadams/attackgen,False,mrwadams
BricksLLM,,PRODUCT,https://github.com/bricks-cloud/BricksLLM,False,bricks-cloud
qpython,,PRODUCT,https://github.com/qpython-android/qpython,False,qpython-android
Foundation-Models-Framework-Lab,,PRODUCT,https://github.com/rudrankriyam/Foundation-Models-Framework-Lab,False,rudrankriyam
biniou,,PRODUCT,https://github.com/Woolverine94/biniou,False,Woolverine94
MassGen,,PRODUCT,https://github.com/massgen/MassGen,False,massgen
stride-gpt,,PRODUCT,https://github.com/mrwadams/stride-gpt,False,mrwadams
aiconfig,,PRODUCT,https://github.com/lastmile-ai/aiconfig,False,lastmile-ai
TimeCraft,,PRODUCT,https://github.com/microsoft/TimeCraft,False,microsoft
web-llm-chat,,PRODUCT,https://github.com/mlc-ai/web-llm-chat,False,mlc-ai
dynamiq,,PRODUCT,https://github.com/dynamiq-ai/dynamiq,False,dynamiq-ai
product-manager-prompts,,PRODUCT,https://github.com/deanpeters/product-manager-prompts,False,deanpeters
muapi-cli,,PRODUCT,https://github.com/SamurAIGPT/muapi-cli,False,SamurAIGPT
agentic-radar,,PRODUCT,https://github.com/splx-ai/agentic-radar,False,splx-ai
canopy,,PRODUCT,https://github.com/pinecone-io/canopy,False,pinecone-io
Awesome-Language-Model-on-Graphs,,PRODUCT,https://github.com/PeterGriffinJin/Awesome-Language-Model-on-Graphs,False,PeterGriffinJin
CodeProject.AI-Server,,PRODUCT,https://github.com/codeproject/CodeProject.AI-Server,False,codeproject
ai-engineering-from-scratch-zh,,PRODUCT,https://github.com/fancyboi999/ai-engineering-from-scratch-zh,False,fancyboi999
Multi-Agent-Medical-Assistant,,PRODUCT,https://github.com/souvikmajumder26/Multi-Agent-Medical-Assistant,False,souvikmajumder26
Data-Science-EBooks,,PRODUCT,https://github.com/aniketpotabatti/Data-Science-EBooks,False,aniketpotabatti
epub2tts,,PRODUCT,https://github.com/aedocw/epub2tts,False,aedocw
GenAI_LLM_timeline,,PRODUCT,https://github.com/hollobit/GenAI_LLM_timeline,False,hollobit
OpenEMMA,,PRODUCT,https://github.com/taco-group/OpenEMMA,False,taco-group
papers-for-molecular-design-using-DL,,PRODUCT,https://github.com/AspirinCode/papers-for-molecular-design-using-DL,False,AspirinCode
recipes,,PRODUCT,https://github.com/weaviate/recipes,False,weaviate
factool,,PRODUCT,https://github.com/GAIR-NLP/factool,False,GAIR-NLP
Causal-Forcing,,PRODUCT,https://github.com/thu-ml/Causal-Forcing,False,thu-ml
spacy-layout,,PRODUCT,https://github.com/explosion/spacy-layout,False,explosion
generative_ai_project,,PRODUCT,https://github.com/HeyNina101/generative_ai_project,False,HeyNina101
rag-time,,PRODUCT,https://github.com/microsoft/rag-time,False,microsoft
ChatGPT-Prompts,,PRODUCT,https://github.com/yokoffing/ChatGPT-Prompts,False,yokoffing
Agent_Memory_Techniques,,PRODUCT,https://github.com/NirDiamant/Agent_Memory_Techniques,False,NirDiamant
TangoFlux,,PRODUCT,https://github.com/declare-lab/TangoFlux,False,declare-lab
JoyVASA,,PRODUCT,https://github.com/jdh-algo/JoyVASA,False,jdh-algo
ECC,,PRODUCT,https://github.com/affaan-m/ECC,False,affaan-m
hermes-agent,,PRODUCT,https://github.com/NousResearch/hermes-agent,False,NousResearch
ollama,,PRODUCT,https://github.com/ollama/ollama,False,ollama
firecrawl,,PRODUCT,https://github.com/firecrawl/firecrawl,False,firecrawl
dify,,PRODUCT,https://github.com/langgenius/dify,False,langgenius
open-webui,,PRODUCT,https://github.com/open-webui/open-webui,False,open-webui
browser-use,,PRODUCT,https://github.com/browser-use/browser-use,False,browser-use
graphify,,PRODUCT,https://github.com/Graphify-Labs/graphify,False,Graphify-Labs
MoneyPrinterTurbo,,PRODUCT,https://github.com/harry0703/MoneyPrinterTurbo,False,harry0703
ponytail,,PRODUCT,https://github.com/DietrichGebert/ponytail,False,DietrichGebert
caveman,,PRODUCT,https://github.com/JuliusBrussee/caveman,False,JuliusBrussee
TradingAgents,,PRODUCT,https://github.com/TauricResearch/TradingAgents,False,TauricResearch
vllm,,PRODUCT,https://github.com/vllm-project/vllm,False,vllm-project
deer-flow,,PRODUCT,https://github.com/bytedance/deer-flow,False,bytedance
rtk,,PRODUCT,https://github.com/rtk-ai/rtk,False,rtk-ai
learn-claude-code,,PRODUCT,https://github.com/shareAI-lab/learn-claude-code,False,shareAI-lab
LlamaFactory,,PRODUCT,https://github.com/hiyouga/LlamaFactory,False,hiyouga
hello-agents,,PRODUCT,https://github.com/datawhalechina/hello-agents,False,datawhalechina
unsloth,,PRODUCT,https://github.com/unslothai/unsloth,False,unslothai
MetaGPT,,PRODUCT,https://github.com/FoundationAgents/MetaGPT,False,FoundationAgents
headroom,,PRODUCT,https://github.com/headroomlabs-ai/headroom,False,headroomlabs-ai
anything-llm,,PRODUCT,https://github.com/Mintplex-Labs/anything-llm,False,Mintplex-Labs
mem0,,PRODUCT,https://github.com/mem0ai/mem0,False,mem0ai
daily_stock_analysis,,PRODUCT,https://github.com/ZhuLinsen/daily_stock_analysis,False,ZhuLinsen
TrendRadar,,PRODUCT,https://github.com/sansan0/TrendRadar,False,sansan0
context7,,PRODUCT,https://github.com/upstash/context7,False,upstash
mempalace,,PRODUCT,https://github.com/MemPalace/mempalace,False,MemPalace
litellm,,PRODUCT,https://github.com/BerriAI/litellm,False,BerriAI
awesome-claude-code,,PRODUCT,https://github.com/hesreallyhim/awesome-claude-code,False,hesreallyhim
llama_index,,PRODUCT,https://github.com/run-llama/llama_index,False,run-llama
LocalAI,,PRODUCT,https://github.com/mudler/LocalAI,False,mudler
JeecgBoot,,PRODUCT,https://github.com/jeecgboot/JeecgBoot,False,jeecgboot
CowAgent,,PRODUCT,https://github.com/zhayujie/CowAgent,False,zhayujie
milvus,,PRODUCT,https://github.com/milvus-io/milvus,False,milvus-io
jan,,PRODUCT,https://github.com/janhq/jan,False,janhq
CodeWhale,,PRODUCT,https://github.com/Hmbown/CodeWhale,False,Hmbown
ChatTTS,,PRODUCT,https://github.com/2noise/ChatTTS,False,2noise
quivr,,PRODUCT,https://github.com/QuivrHQ/quivr,False,QuivrHQ
AstrBot,,PRODUCT,https://github.com/AstrBotDevs/AstrBot,False,AstrBotDevs
LightRAG,,PRODUCT,https://github.com/HKUDS/LightRAG,False,HKUDS
Langchain-Chatchat,,PRODUCT,https://github.com/chatchat-space/Langchain-Chatchat,False,chatchat-space
ai-agent-book,,PRODUCT,https://github.com/bojieli/ai-agent-book,False,bojieli
langextract,,PRODUCT,https://github.com/google/langextract,False,google
CopilotKit,,PRODUCT,https://github.com/CopilotKit/CopilotKit,False,CopilotKit
khoj,,PRODUCT,https://github.com/khoj-ai/khoj,False,khoj-ai
AgentGPT,,PRODUCT,https://github.com/reworkd/AgentGPT,False,reworkd
graphrag,,PRODUCT,https://github.com/microsoft/graphrag,False,microsoft
PageIndex,,PRODUCT,https://github.com/VectifyAI/PageIndex,False,VectifyAI
DeepSeek-Reasonix,,PRODUCT,https://github.com/esengine/DeepSeek-Reasonix,False,esengine
langfuse,,PRODUCT,https://github.com/langfuse/langfuse,False,langfuse
prompt-optimizer,,PRODUCT,https://github.com/linshenkx/prompt-optimizer,False,linshenkx
happy-llm,,PRODUCT,https://github.com/datawhalechina/happy-llm,False,datawhalechina
SillyTavern,,PRODUCT,https://github.com/SillyTavern/SillyTavern,False,SillyTavern
llmfit,,PRODUCT,https://github.com/AlexsJones/llmfit,False,AlexsJones
AionUi,,PRODUCT,https://github.com/iOfficeAI/AionUi,False,iOfficeAI
sglang,,PRODUCT,https://github.com/sgl-project/sglang,False,sgl-project
self-llm,,PRODUCT,https://github.com/datawhalechina/self-llm,False,datawhalechina
onyx,,PRODUCT,https://github.com/onyx-dot-app/onyx,False,onyx-dot-app
Vibe-Trading,,PRODUCT,https://github.com/HKUDS/Vibe-Trading,False,HKUDS
code-review-graph,,PRODUCT,https://github.com/tirth8205/code-review-graph,False,tirth8205
composio,,PRODUCT,https://github.com/ComposioHQ/composio,False,ComposioHQ
Scrapegraph-ai,,PRODUCT,https://github.com/ScrapeGraphAI/Scrapegraph-ai,False,ScrapeGraphAI
Mr.-Ranedeer-AI-Tutor,,PRODUCT,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,False,JushBJJ
FastGPT,,PRODUCT,https://github.com/labring/FastGPT,False,labring
meetily,,PRODUCT,https://github.com/Zackriya-Solutions/meetily,False,Zackriya-Solutions
agentscope,,PRODUCT,https://github.com/agentscope-ai/agentscope,False,agentscope-ai
void,,PRODUCT,https://github.com/voideditor/void,False,voideditor
gitleaks,,PRODUCT,https://github.com/gitleaks/gitleaks,False,gitleaks
openai-agents-python,,PRODUCT,https://github.com/openai/openai-agents-python,False,openai
